@relation scores_train-weka.filters.unsupervised.attribute.NumericToNominal-R4

@attribute RF numeric
@attribute AB numeric
@attribute NB numeric
@attribute y {0,1}

@data
0.094742,0.439867,0.041644,0
0.102519,0.441373,0.040695,1
0.106025,0.440598,0.024207,0
0.102164,0.4399,0.045103,0
0.117166,0.440919,0.084725,1
0.118894,0.441562,0.03066,0
0.09341,0.440495,0.019712,0
0.080378,0.440355,0.017204,0
0.104845,0.4399,0.042645,0
0.082236,0.439531,0.018473,0
0.106107,0.440797,0.020839,0
0.086599,0.439406,0.017833,0
0.09957,0.439363,0.011652,0
0.08842,0.439773,0.029701,0
0.107201,0.4414,0.041888,0
0.101848,0.440478,0.029065,0
0.223064,0.472527,0.999616,0
0.116673,0.441051,0.058473,1
0.119456,0.441035,0.074667,0
0.107827,0.442059,0.028928,0
0.090826,0.440857,0.017654,0
0.090315,0.439443,0.020013,0
0.11456,0.44119,0.041296,0
0.091504,0.439371,0.019587,0
0.13827,0.462525,0.039149,1
0.1028,0.439927,0.056551,0
0.092172,0.440711,0.009668,0
0.14502,0.464229,0.079614,0
0.112541,0.440926,0.083342,0
0.088621,0.441048,0.008894,0
0.091049,0.439446,0.017312,0
0.100946,0.439927,0.040935,0
0.115663,0.441001,0.051029,0
0.334199,0.47047,0.999998,1
0.14584,0.464286,0.101083,0
0.122415,0.442507,0.194038,0
0.081195,0.439773,0.019298,0
0.134484,0.441634,0.122259,0
0.088311,0.439622,0.028517,0
0.100194,0.441429,0.033758,0
0.096882,0.440741,0.018154,0
0.226081,0.471589,1,1
0.12049,0.441476,0.070632,0
0.112173,0.440385,0.041973,0
0.119859,0.44241,0.108214,0
0.111334,0.440554,0.027787,0
0.070347,0.438902,0.008256,0
0.076285,0.439014,0.008996,0
0.091955,0.439654,0.042724,0
0.184204,0.45056,0.958516,0
0.090336,0.439597,0.025673,1
0.069062,0.438925,0.008952,0
0.087155,0.439453,0.018215,0
0.080197,0.439225,0.006508,0
0.097269,0.44112,0.022589,0
0.124011,0.442579,0.123722,0
0.107861,0.440018,0.027313,0
0.091276,0.439887,0.025476,0
0.120797,0.442625,0.0828,0
0.102845,0.439238,0.01973,0
0.07604,0.439549,0.02123,0
0.083572,0.440729,0.013102,0
0.086722,0.439584,0.011397,0
0.215405,0.469207,0.938862,0
0.110493,0.441456,0.028924,0
0.100527,0.44041,0.146889,0
0.102599,0.441221,0.039388,0
0.10219,0.440567,0.140969,0
0.102091,0.440774,0.018552,0
0.118166,0.441085,0.079382,0
0.10713,0.440953,0.031284,1
0.100423,0.439876,0.035736,0
0.106311,0.441131,0.038054,0
0.118226,0.441081,0.239705,0
0.168427,0.463091,0.236027,0
0.096926,0.441467,0.019155,0
0.171307,0.463936,0.516188,0
0.108287,0.441131,0.04294,1
0.126565,0.44242,0.115639,0
0.147762,0.463234,0.105315,0
0.090245,0.439773,0.025928,1
0.098454,0.439959,0.025429,0
0.123076,0.442503,0.060105,1
0.273157,0.471923,1,1
0.113985,0.442402,0.05799,0
0.114892,0.44079,0.058927,0
0.123201,0.442538,0.035323,0
0.11062,0.440022,0.044058,0
0.100091,0.441038,0.035844,0
0.065291,0.438823,0.005794,0
0.085957,0.439893,0.028452,0
0.091521,0.43987,0.003825,1
0.097076,0.440949,0.039375,0
0.092151,0.439555,0.021468,0
0.081368,0.439231,0.016622,0
0.098384,0.439986,0.012745,0
0.074364,0.439134,0.011541,0
0.084008,0.439444,0.014711,0
0.132351,0.44252,0.190243,1
0.117764,0.442348,0.048035,0
0.108776,0.442354,0.027762,0
0.083163,0.439361,0.015455,0
0.081951,0.439747,0.025571,0
0.148992,0.463195,0.09496,0
0.135058,0.46252,0.032758,0
0.124562,0.442671,0.055185,1
0.093612,0.440208,0.014376,0
0.1607,0.463984,0.938041,0
0.115559,0.441493,0.044377,0
0.074012,0.439101,0.003294,0
0.129423,0.442712,0.070961,0
0.085497,0.439461,0.01694,0
0.114326,0.440391,0.372993,0
0.08223,0.43914,0.01118,1
0.130379,0.442538,0.040538,0
0.102069,0.440583,0.012998,0
0.081798,0.439923,0.008965,0
0.107813,0.441294,0.040613,0
0.10655,0.440025,0.044719,0
0.11369,0.442105,0.029961,0
0.083313,0.440609,0.012464,0
0.077677,0.439537,0.020011,0
0.09577,0.440338,0.024987,0
0.124922,0.440959,0.066118,0
0.10076,0.440343,0.015977,0
0.095234,0.440961,0.019483,0
0.118928,0.44237,0.094428,0
0.118642,0.442552,0.057471,1
0.107908,0.44123,0.100006,0
0.088387,0.439143,0.016243,0
0.115099,0.441021,0.090954,0
0.105306,0.441054,0.046898,0
0.114221,0.44069,0.037127,0
0.115903,0.441037,0.054115,0
0.082228,0.439614,0.015134,0
0.091648,0.44049,0.035945,0
0.151424,0.463397,0.118732,0
0.087094,0.440245,0.012392,0
0.083861,0.439643,0.021503,0
0.145139,0.464463,0.088749,1
0.112828,0.441086,0.033322,0
0.144167,0.441353,0.416149,0
0.126646,0.441672,0.098569,0
0.09509,0.439443,0.011763,0
0.094315,0.439808,0.036305,0
0.085668,0.439558,0.022435,0
0.117449,0.440705,0.792193,0
0.085817,0.440944,0.021134,0
0.088753,0.439387,0.018315,0
0.090002,0.439477,0.033957,0
0.149575,0.463057,0.062377,0
0.095887,0.440813,0.021376,0
0.095298,0.43994,0.022323,1
0.089027,0.440358,0.014792,0
0.114109,0.440998,0.057369,0
0.149016,0.441299,0.48631,0
0.095536,0.439191,0.048408,0
0.188655,0.450334,0.919995,0
0.11053,0.441094,0.045424,0
0.106981,0.43966,0.0651,0
0.147374,0.464333,0.121665,0
0.083671,0.439461,0.024127,0
0.107023,0.439809,0.046368,0
0.087768,0.439375,0.015021,1
0.083204,0.439643,0.00966,0
0.205718,0.449959,0.864098,0
0.092757,0.43993,0.03409,0
0.134483,0.440744,0.119794,0
0.091218,0.439318,0.020405,1
0.112747,0.440039,0.039626,0
0.114579,0.440734,0.083168,0
0.120464,0.441277,0.059727,0
0.194395,0.449901,0.849967,0
0.182802,0.465061,0.771463,0
0.102026,0.440792,0.039407,1
0.152624,0.464465,0.091667,1
0.098065,0.440988,0.037261,0
0.1246,0.442545,0.087128,0
0.123975,0.441162,0.118285,0
0.142628,0.463355,0.076874,0
0.088711,0.440215,0.013335,0
0.168217,0.463842,0.550434,1
0.101625,0.440767,0.050377,0
0.080357,0.438935,0.007487,0
0.150506,0.463346,0.154577,0
0.102639,0.43978,0.034499,0
0.099548,0.440767,0.027852,0
0.120115,0.440003,0.084535,0
0.117459,0.441194,0.067532,0
0.08453,0.439614,0.018003,0
0.084827,0.440535,0.004268,0
0.101964,0.440813,0.032091,0
0.093709,0.439821,0.034744,0
0.101513,0.439986,0.041664,0
0.090276,0.439837,0.030101,0
0.106019,0.440932,0.038002,0
0.092278,0.43974,0.031862,0
0.101227,0.441128,0.091117,0
0.101308,0.439866,0.04148,0
0.148344,0.464326,0.066272,0
0.110126,0.44117,0.029696,0
0.106466,0.440015,0.04165,0
0.094041,0.439659,0.031219,0
0.113936,0.441493,0.042794,0
0.088609,0.439773,0.02704,0
0.105387,0.441076,0.031111,0
0.124852,0.44151,0.079225,0
0.092209,0.439884,0.033136,0
0.114379,0.440229,0.093529,0
0.101788,0.440966,0.040795,0
0.099844,0.439807,0.066745,0
0.122534,0.440026,0.202608,0
0.07977,0.439159,0.025445,0
0.104186,0.441226,0.027977,0
0.080109,0.439558,0.02294,0
0.098089,0.440901,0.031499,0
0.160201,0.463155,0.284144,0
0.093987,0.439694,0.025407,0
0.122946,0.442398,0.131655,0
0.143961,0.463834,0.048661,0
0.070804,0.438909,0.005212,0
0.086904,0.439181,0.008587,0
0.106591,0.43966,0.048646,0
0.108478,0.440415,0.022395,0
0.09542,0.439986,0.021314,0
0.120359,0.439882,0.024426,0
0.077896,0.439438,0.029237,0
0.152082,0.463189,0.163405,0
0.118345,0.441085,0.096406,0
0.148152,0.463269,0.153133,1
0.102645,0.439856,0.038787,0
0.118268,0.441847,0.086761,0
0.089133,0.439643,0.037242,0
0.117325,0.439645,0.080917,0
0.113921,0.441067,0.054041,0
0.117661,0.441493,0.067531,0
0.114592,0.44094,0.074561,0
0.125616,0.442715,0.043123,0
0.104443,0.440115,0.014366,1
0.083722,0.439647,0.022005,1
0.097739,0.440009,0.014152,0
0.123326,0.441267,0.029651,0
0.119352,0.440958,0.07904,0
0.105108,0.442409,0.033375,0
0.106504,0.441316,0.084277,0
0.094878,0.440616,0.012197,0
0.119329,0.440998,0.105893,0
0.11246,0.440991,0.058994,0
0.083511,0.439817,0.022575,0
0.160205,0.450496,0.925623,0
0.124226,0.44151,0.106779,1
0.093828,0.440249,0.016124,0
0.096037,0.440469,0.033917,0
0.093831,0.439837,0.028587,0
0.117312,0.441004,0.047241,0
0.148517,0.463745,0.060799,0
0.076357,0.439621,0.018807,0
0.177566,0.464585,0.354254,0
0.093353,0.440741,0.020864,0
0.099739,0.439828,0.073946,0
0.153985,0.442934,0.525692,0
0.09541,0.440779,0.05215,0
0.110706,0.441373,0.041894,0
0.117347,0.442465,0.056016,1
0.188974,0.451277,0.907472,1
0.148288,0.463342,0.123728,0
0.10287,0.43945,0.031353,0
0.073023,0.438895,0.007987,0
0.102397,0.441077,0.028526,0
0.161627,0.464662,0.171704,0
0.16525,0.463634,0.462743,0
0.111052,0.439906,0.064354,0
0.079347,0.438935,0.004978,0
0.100597,0.439642,0.043668,1
0.113096,0.441146,0.082785,0
0.121402,0.441199,0.101303,0
0.084957,0.439494,0.016028,0
0.083442,0.439614,0.027995,0
0.124765,0.441532,0.060606,0
0.13217,0.442848,0.094129,0
0.116708,0.44236,0.055693,0
0.121697,0.441967,0.132001,0
0.107895,0.441363,0.026256,0
0.111409,0.440753,0.251501,1
0.088864,0.439757,0.034851,0
0.09128,0.440581,0.012152,0
0.105017,0.441796,0.017638,1
0.099049,0.441014,0.048603,0
0.121641,0.442668,0.054689,0
0.197973,0.450704,0.951849,1
0.08747,0.43935,0.010339,0
0.149598,0.464314,0.280153,1
0.134451,0.463189,0.061828,0
0.104869,0.441084,0.039248,0
0.101134,0.440767,0.049731,0
0.106865,0.4414,0.041919,0
0.160047,0.463674,0.610054,0
0.196571,0.46446,0.851902,0
0.105831,0.439784,0.0369,0
0.084519,0.439717,0.032884,0
0.078944,0.439227,0.006767,1
0.093817,0.439706,0.022362,0
0.081867,0.440551,0.006737,0
0.11391,0.442455,0.044395,0
0.102908,0.439866,0.044127,0
0.140601,0.463189,0.063701,1
0.155279,0.46322,0.222562,0
0.145543,0.462714,0.117353,0
0.153986,0.463753,0.081875,0
0.109157,0.442065,0.023044,0
0.103783,0.440036,0.058871,0
0.102589,0.439923,0.046244,0
0.121893,0.440165,0.136564,0
0.192886,0.468542,0.869402,0
0.102715,0.439844,0.049659,0
0.104462,0.440861,0.021175,0
0.104485,0.439964,0.054437,0
0.144725,0.46439,0.06893,0
0.191012,0.450054,0.867865,0
0.114144,0.441035,0.045724,0
0.104127,0.440836,0.149112,0
0.094848,0.439773,0.02804,0
0.105404,0.440828,0.066714,1
0.158465,0.464343,0.199619,1
0.113954,0.442579,0.039304,0
0.111765,0.440461,0.080084,0
0.097903,0.439653,0.036074,0
0.087691,0.440171,0.028728,0
0.101807,0.439933,0.019528,0
0.096657,0.440349,0.017565,0
0.088824,0.440227,0.011597,0
0.112243,0.441815,0.025121,0
0.079105,0.439034,0.00436,0
0.116191,0.440155,0.053843,0
0.093684,0.4398,0.023282,0
0.10487,0.441494,0.017889,0
0.106503,0.440025,0.036651,0
0.168808,0.464545,0.273607,0
0.178485,0.464834,0.583222,0
0.120054,0.440949,0.117343,0
0.150616,0.462899,0.063601,0
0.072342,0.439324,0.013033,0
0.089279,0.439893,0.033774,0
0.081147,0.439108,0.023959,0
0.160995,0.463307,0.515719,0
0.10258,0.439809,0.041248,0
0.098451,0.439709,0.014383,0
0.230763,0.47192,1,1
0.106376,0.440893,0.054046,1
0.098433,0.439914,0.036654,0
0.080962,0.439754,0.006331,0
0.108541,0.440711,0.311763,0
0.079983,0.439294,0.009924,0
0.100094,0.439927,0.064915,0
0.108203,0.440896,0.028205,0
0.095392,0.44116,0.026405,0
0.091594,0.440711,0.016791,1
0.092811,0.439986,0.030623,0
0.095759,0.439914,0.03008,0
0.1116,0.440831,0.043827,0
0.114919,0.440963,0.062525,0
0.090397,0.439949,0.018977,1
0.128778,0.442784,0.076721,0
0.11546,0.440221,0.029484,0
0.209419,0.471445,0.986598,0
0.097086,0.439893,0.043938,0
0.159374,0.462727,0.043529,0
0.091971,0.43995,0.038469,0
0.10583,0.440487,0.027966,0
0.145177,0.463258,0.046988,0
0.1011,0.440203,0.015484,0
0.083559,0.439706,0.013773,0
0.111677,0.43986,0.030207,0
0.126841,0.44152,0.154418,0
0.090481,0.439893,0.041453,0
0.094615,0.440991,0.02078,0
0.104049,0.442455,0.032733,0
0.112901,0.441123,0.052977,0
0.224575,0.464851,1,0
0.11127,0.440022,0.03714,0
0.122808,0.442453,0.0632,0
0.19534,0.473583,0.957287,1
0.09672,0.439986,0.012419,1
0.101805,0.439778,0.031748,0
0.101759,0.440813,0.026448,0
0.205542,0.464093,0.890305,1
0.096369,0.439323,0.022931,0
0.082342,0.439669,0.004649,0
0.119116,0.442498,0.051827,0
0.106242,0.439807,0.062319,0
0.106517,0.440439,0.071191,0
0.121771,0.441373,0.063249,0
0.080264,0.439366,0.018768,0
0.110161,0.44134,0.024291,0
0.088926,0.439612,0.03055,0
0.101765,0.441356,0.033739,0
0.083398,0.439645,0.021998,0
0.172951,0.463254,0.15249,0
0.118366,0.440933,0.123842,0
0.08719,0.440515,0.0637,0
0.109551,0.440895,0.052695,0
0.122789,0.442519,0.094603,0
0.122992,0.442558,0.073233,0
0.166789,0.464511,0.254112,0
0.098204,0.441069,0.025952,0
0.10432,0.439601,0.04468,0
0.173043,0.463904,0.9473,0
0.080153,0.43768,0.00965,0
0.085227,0.439614,0.028336,0
0.095692,0.440605,0.021586,0
0.099349,0.440588,0.020514,0
0.099361,0.440045,0.049868,0
0.119211,0.442601,0.021704,0
0.090733,0.439622,0.028076,0
0.103796,0.440671,0.07575,0
0.107993,0.439988,0.023398,1
0.104168,0.440863,0.080117,0
0.116434,0.440963,0.063899,0
0.09507,0.439956,0.04286,0
0.094758,0.439914,0.030012,0
0.109318,0.44069,0.028224,0
0.103309,0.440926,0.011473,0
0.158249,0.462821,0.094559,0
0.079818,0.439587,0.023498,0
0.083542,0.44054,0.007652,0
0.088517,0.439821,0.021247,0
0.082031,0.439614,0.020691,0
0.103681,0.439787,0.046393,0
0.079971,0.439558,0.022977,0
0.090347,0.439821,0.030546,0
0.100496,0.441101,0.039485,0
0.120494,0.44117,0.053258,1
0.091895,0.439375,0.019131,0
0.095705,0.439322,0.047329,0
0.067519,0.438853,0.010574,0
0.082976,0.439299,0.013824,0
0.084118,0.439531,0.022613,0
0.106722,0.44002,0.071032,1
0.127202,0.442665,0.086851,1
0.127754,0.441541,0.131087,1
0.094455,0.440862,0.016804,0
0.104652,0.439995,0.045222,0
0.108099,0.441057,0.067672,0
0.196339,0.468183,0.975671,0
0.116521,0.442042,0.027416,0
0.085864,0.439587,0.0148,0
0.095954,0.439443,0.019455,0
0.114734,0.442503,0.04571,0
0.108293,0.439781,0.022061,1
0.091272,0.439668,0.02072,0
0.184037,0.442755,0.990257,0
0.087315,0.440155,0.036013,0
0.111138,0.440059,0.064024,0
0.152979,0.464503,0.066504,0
0.113862,0.442042,0.025373,0
0.157081,0.442996,0.919268,0
0.11514,0.440935,0.051524,0
0.089997,0.439475,0.023135,0
0.192422,0.47366,0.963923,0
0.094463,0.439701,0.038681,0
0.123562,0.442631,0.033882,0
0.083945,0.439499,0.016757,0
0.151363,0.463965,0.064657,0
0.08609,0.439821,0.023903,0
0.153134,0.464551,0.127328,0
0.188648,0.450547,0.925521,0
0.104388,0.440025,0.047726,0
0.09636,0.441899,0.281039,0
0.197648,0.469602,0.999654,0
0.088647,0.43935,0.019767,0
0.093166,0.439571,0.017657,0
0.089257,0.439587,0.029311,0
0.107995,0.441829,0.0503,0
0.116318,0.441123,0.021997,0
0.089286,0.439893,0.029131,1
0.09037,0.439836,0.035837,0
0.087779,0.441073,0.007388,0
0.139973,0.463967,0.043988,0
0.116561,0.44103,0.058016,1
0.104364,0.441078,0.043409,0
0.116244,0.441157,0.071002,0
0.103955,0.440833,0.082667,0
0.097335,0.43985,0.033691,0
0.113265,0.441882,0.011063,0
0.108623,0.440897,0.093208,0
0.190702,0.468875,0.777597,1
0.107429,0.440841,0.042736,0
0.100275,0.440015,0.040646,0
0.097969,0.439686,0.022798,1
0.075547,0.439071,0.010121,0
0.076701,0.439317,0.017877,0
0.091733,0.441085,0.023664,1
0.109924,0.441493,0.0129,0
0.14108,0.463141,0.076915,1
0.10918,0.440018,0.02963,0
0.100806,0.4408,0.113369,0
0.068805,0.438958,0.012222,0
0.118784,0.44115,0.067125,0
0.098069,0.440553,0.053091,1
0.163793,0.464496,0.49804,0
0.107413,0.440444,0.024356,0
0.122562,0.442508,0.055186,0
0.0766,0.439468,0.017741,0
0.109888,0.442305,0.038892,0
0.096213,0.440557,0.072962,0
0.118541,0.441238,0.125575,0
0.091562,0.439927,0.016849,0
0.107237,0.439884,0.066354,0
0.121905,0.442532,0.068067,0
0.096711,0.440581,0.02351,0
0.113301,0.439939,0.069382,0
0.112271,0.440309,0.062746,0
0.089951,0.439773,0.028655,0
0.091834,0.441235,0.017428,0
0.099151,0.440616,0.017824,0
0.09122,0.439893,0.033257,0
0.115671,0.441013,0.070405,0
0.109493,0.441346,0.047187,1
0.113624,0.441123,0.052062,0
0.082256,0.439542,0.021883,0
0.114456,0.440936,0.137481,0
0.093635,0.439715,0.023253,1
0.091433,0.440417,0.040498,0
0.079179,0.439587,0.014563,0
0.087461,0.4398,0.013858,0
0.142304,0.463355,0.084786,0
0.094243,0.439397,0.012713,0
0.101444,0.440487,0.023682,0
0.079932,0.439513,0.017145,0
0.098921,0.440411,0.015196,1
0.092545,0.439706,0.020669,0
0.164234,0.463856,0.117448,1
0.117593,0.441204,0.05991,0
0.114528,0.441446,0.065883,0
0.165363,0.464347,0.330765,0
0.070773,0.438981,0.003595,0
0.110562,0.440885,0.075396,0
0.107803,0.43993,0.047968,0
0.090425,0.439923,0.035908,0
0.100549,0.440015,0.03865,0
0.11662,0.441111,0.023636,0
0.142414,0.463855,0.054055,0
0.072416,0.439034,0.005012,0
0.107419,0.44127,0.032295,0
0.085082,0.439294,0.018434,0
0.160984,0.463208,0.055264,1
0.090766,0.440621,0.00751,0
0.12015,0.441204,0.083199,0
0.107554,0.439988,0.031517,0
0.089263,0.43935,0.022188,0
0.095364,0.439773,0.033667,0
0.070015,0.438867,0.006886,0
0.096173,0.439894,0.052419,0
0.098812,0.440597,0.02066,0
0.090399,0.439346,0.00818,0
0.229367,0.471749,0.979204,0
0.102439,0.440982,0.040789,0
0.101408,0.441189,0.038972,0
0.088449,0.439654,0.050001,0
0.095407,0.439986,0.037968,0
0.11056,0.439931,0.056568,0
0.160133,0.442747,0.999905,0
0.082106,0.439413,0.018487,0
0.09252,0.439952,0.038214,0
0.08462,0.440612,0.007777,1
0.101342,0.440901,0.041973,0
0.089047,0.439837,0.017901,0
0.110926,0.441051,0.164453,0
0.156085,0.464551,0.096543,0
0.088721,0.439715,0.02485,0
0.103431,0.441213,0.037387,0
0.108483,0.439906,0.051289,0
0.095893,0.439821,0.03211,0
0.103399,0.440499,0.03388,0
0.095043,0.43939,0.022614,0
0.114446,0.441072,0.075351,0
0.105579,0.439775,0.054537,0
0.092731,0.43961,0.028784,0
0.104509,0.439153,0.018914,0
0.113552,0.441194,0.076029,0
0.226029,0.470377,0.997788,1
0.088622,0.439152,0.009357,0
0.231161,0.473149,0.999996,1
0.115642,0.441197,0.037552,0
0.13178,0.462965,0.067041,0
0.106752,0.441147,0.04787,0
0.153934,0.464457,0.07572,0
0.107145,0.440599,0.030452,0
0.083365,0.439614,0.017104,0
0.130554,0.442775,0.107041,0
0.108167,0.439857,0.066424,0
0.10981,0.440822,0.118004,0
0.105193,0.441328,0.024463,0
0.082101,0.439601,0.024733,0
0.098343,0.440981,0.043719,0
0.123663,0.439878,0.019471,0
0.086316,0.440434,0.12925,0
0.096569,0.440059,0.058995,0
0.125621,0.442631,0.065934,1
0.091498,0.439231,0.020441,1
0.115394,0.441114,0.068183,0
0.122182,0.44106,0.223146,1
0.071446,0.438992,0.002188,0
0.09089,0.439893,0.034404,1
0.111457,0.440878,0.050351,0
0.107162,0.441493,0.037221,0
0.116628,0.440989,0.063255,0
0.112724,0.441061,0.191227,0
0.084752,0.439597,0.011753,0
0.148913,0.463909,0.0475,0
0.088454,0.440434,0.038112,0
0.137957,0.463779,0.019008,1
0.10136,0.43961,0.030229,0
0.11872,0.442471,0.042965,0
0.092214,0.437714,0.031574,0
0.086772,0.439821,0.023061,0
0.107617,0.439642,0.0712,0
0.094956,0.43993,0.039821,0
0.103962,0.439993,0.036237,0
0.096872,0.439846,0.030832,0
0.087646,0.43935,0.014897,0
0.161871,0.46467,0.841111,0
0.113265,0.441098,0.201643,0
0.154339,0.462877,0.151011,0
0.163884,0.464551,0.241205,0
0.110321,0.441131,0.047796,0
0.088367,0.440096,0.012731,0
0.121847,0.441646,0.072125,0
0.110806,0.439835,0.041529,0
0.15453,0.463625,0.084115,0
0.101332,0.441365,0.030857,0
0.136928,0.441085,0.437202,0
0.080608,0.439452,0.010755,0
0.160275,0.442548,0.843118,0
0.10404,0.44145,0.038103,0
0.076854,0.439501,0.022608,1
0.093094,0.441048,0.020266,0
0.080386,0.439452,0.018314,0
0.175208,0.464554,0.354317,0
0.137314,0.463701,0.03216,0
0.086345,0.440495,0.026199,0
0.152844,0.464203,0.175351,0
0.089947,0.43993,0.031706,0
0.080846,0.439494,0.015811,0
0.088631,0.439669,0.01637,0
0.077996,0.439494,0.016172,0
0.096644,0.440829,0.071827,0
0.093489,0.439949,0.02656,0
0.109677,0.440083,0.063432,0
0.128171,0.442719,0.111448,1
0.1127,0.442585,0.041258,0
0.110131,0.441072,0.176014,0
0.101807,0.44077,0.069182,1
0.104972,0.441012,0.036184,0
0.080796,0.439519,0.012968,0
0.121616,0.442592,0.048024,0
0.086954,0.439893,0.024281,0
0.133756,0.439842,0.544124,0
0.158694,0.464172,0.158388,0
0.09537,0.440704,0.018516,0
0.094929,0.439933,0.03642,0
0.100401,0.440301,0.019215,0
0.100446,0.440012,0.031523,0
0.096572,0.439765,0.038183,0
0.156582,0.464375,0.233362,0
0.100553,0.44053,0.034516,0
0.117675,0.44117,0.060202,0
0.099235,0.440012,0.020844,0
0.108899,0.440805,0.024232,0
0.098834,0.440205,0.042807,0
0.115298,0.440954,0.050563,0
0.122642,0.4426,0.10074,0
0.139296,0.463692,0.068869,0
0.082625,0.439555,0.018149,0
0.070979,0.438879,0.003744,0
0.080567,0.437773,0.028757,0
0.111381,0.441238,0.046423,0
0.104735,0.442099,0.022127,0
0.096659,0.441344,0.033037,1
0.109905,0.439749,0.113927,0
0.116385,0.441033,0.04849,0
0.102366,0.440776,0.014242,0
0.12237,0.441596,0.085,0
0.104241,0.441191,0.050976,0
0.10158,0.441547,0.029906,0
0.092359,0.439668,0.030084,0
0.093486,0.441183,0.024251,0
0.088336,0.439614,0.032025,0
0.089414,0.43935,0.016079,0
0.117093,0.441046,0.075761,0
0.094781,0.43988,0.033836,0
0.120857,0.442591,0.052082,0
0.113888,0.440078,0.065311,0
0.093614,0.439606,0.008608,0
0.097781,0.439525,0.038675,0
0.110793,0.440958,0.069637,0
0.105517,0.441163,0.046485,0
0.140128,0.463318,0.059874,1
0.091709,0.439773,0.022892,0
0.168774,0.450427,0.945146,0
0.110605,0.440359,0.01371,1
0.103666,0.440743,0.202825,0
0.10942,0.440907,0.035693,0
0.246338,0.473854,0.975388,1
0.102538,0.440829,0.039962,0
0.209465,0.469461,0.9997,1
0.083608,0.439923,0.024676,0
0.095567,0.43939,0.023455,0
0.119073,0.441728,0.029068,0
0.111668,0.441773,0.043181,0
0.106442,0.440891,0.028026,0
0.114099,0.44117,0.00817,0
0.142204,0.441587,0.263205,0
0.1105,0.442538,0.042308,0
0.103,0.441343,0.045498,0
0.150788,0.462953,0.119635,0
0.171741,0.463532,0.320318,1
0.10885,0.441038,0.054216,0
0.08293,0.439334,0.008687,0
0.109686,0.441019,0.068856,0
0.08231,0.43978,0.028556,0
0.245584,0.469273,0.984344,1
0.111597,0.44103,0.034205,0
0.1088,0.440335,0.024124,1
0.110215,0.441308,0.050317,0
0.119082,0.441182,0.072843,0
0.075384,0.439783,0.0126,0
0.08005,0.439558,0.024919,0
0.087768,0.439117,0.042164,0
0.087609,0.439614,0.021926,0
0.086533,0.439863,0.022455,0
0.10099,0.439307,0.022531,0
0.081198,0.439101,0.014628,0
0.085926,0.439222,0.017377,0
0.106342,0.439753,0.097775,0
0.100866,0.440516,0.007063,0
0.106419,0.441245,0.028723,0
0.184179,0.450441,0.924374,0
0.207839,0.468766,0.989613,0
0.077549,0.439609,0.016482,0
0.093753,0.440296,0.016852,0
0.153631,0.463214,0.038399,0
0.117965,0.44154,0.070436,0
0.099413,0.439859,0.030003,0
0.171853,0.463333,0.380882,0
0.287616,0.470539,0.998742,1
0.109142,0.439962,0.042403,0
0.089313,0.439659,0.023258,0
0.099286,0.440428,0.025515,0
0.103434,0.439834,0.030189,0
0.183545,0.465166,0.752014,0
0.137291,0.46285,0.032689,0
0.08155,0.440427,0.008892,0
0.153856,0.463039,0.030902,1
0.082289,0.439643,0.007276,0
0.092438,0.440902,0.022873,0
0.099361,0.439842,0.044032,1
0.114222,0.44083,0.135329,1
0.074136,0.437178,0.013969,0
0.200513,0.465039,1,0
0.144552,0.464457,0.077461,0
0.099097,0.440541,0.019849,0
0.097851,0.439986,0.037953,0
0.104528,0.439949,0.025781,0
0.101763,0.439986,0.045341,0
0.091259,0.439893,0.031361,0
0.099142,0.439589,0.025591,0
0.102192,0.439483,0.023079,0
0.115411,0.440386,0.526686,0
0.103535,0.440987,0.031242,0
0.165089,0.463676,0.09656,0
0.107008,0.439842,0.046739,0
0.184416,0.463704,0.526368,0
0.092402,0.439724,0.039804,0
0.073755,0.439429,0.013593,0
0.081974,0.439542,0.017162,0
0.172595,0.450576,0.935267,0
0.095299,0.439813,0.034087,0
0.104936,0.440839,0.029356,0
0.112163,0.440126,0.089973,0
0.112351,0.441493,0.047524,1
0.098263,0.439776,0.023878,1
0.116483,0.44112,0.069703,0
0.186283,0.465234,0.38951,0
0.1235,0.441629,0.085284,0
0.089383,0.439923,0.033327,0
0.093102,0.440658,0.015589,1
0.146692,0.463864,0.054536,0
0.079369,0.439837,0.015675,0
0.153019,0.464256,0.146562,0
0.073281,0.43935,0.01046,0
0.084858,0.439639,0.023706,0
0.147236,0.463325,0.074775,0
0.114752,0.441037,0.057818,0
0.102783,0.440586,0.034144,1
0.097065,0.441182,0.03253,0
0.109526,0.439774,0.056224,0
0.081441,0.439343,0.020645,0
0.10465,0.440881,0.028709,0
0.113873,0.440059,0.051464,0
0.113311,0.442467,0.061999,0
0.094763,0.4399,0.044978,0
0.094937,0.43981,0.037009,0
0.085094,0.43963,0.027716,0
0.106247,0.441421,0.038964,0
0.211961,0.46909,0.938277,0
0.099335,0.441227,0.056023,0
0.115686,0.441114,0.045732,0
0.115694,0.440085,0.085658,0
0.145396,0.462915,0.040188,0
0.1109,0.440971,0.056215,0
0.119526,0.441204,0.076417,0
0.10509,0.440015,0.057111,0
0.103474,0.440863,0.072961,0
0.074303,0.4396,0.011138,0
0.084285,0.439557,0.01582,0
0.095177,0.439683,0.026275,0
0.101585,0.439893,0.022853,0
0.079686,0.439521,0.020812,0
